"9211","Purchase Order","0","3411"
"9212","Direct Retailing","0","3411"
"9213","Electronic Data Interchange (EDI)","0","3411"
"9214","Survey","1","3412"
"9215","Media","0","3412"
"9216","Objective-and-Task Method","0","3412"
"9217","Demonstration","0","3412"
"9218","Synergy","1","3413"
"9219","Consumer Credit","0","3413"
"9220","Fee System","0","3413"
"9221","Penetration Pricing","0","3413"
"9222","Trade Allowance","1","3414"
"9223","Rebate","0","3414"
"9224","Return on Investment (ROI)","0","3414"
"9225","Positioning","0","3414"
"9226","4C's Model","1","3415"
"9227","Food and Drug Administration (FDA)","0","3415"
"9228","Aerial Advertising","0","3415"
"9229","Comparison Advertising","0","3415"
"9230","Agenda","1","3416"
"9231","Sample","0","3416"
"9232","Recall Test","0","3416"
"9233","Image Advertising","0","3416"
"9234","Communication","1","3417"
"9235","Brand Image","0","3417"
"9236","Product Line","0","3417"
"9237","Price Skimming","0","3417"
"9238","Communication Channel","1","3418"
"9239","Layout","0","3418"
"9240","Blog","0","3418"
"9241","Marketing Concept","0","3418"
"9242","Context","1","3419"
"9243","Exports","0","3419"
"9244","Emotional Motives","0","3419"
"9245","Trade Credit","0","3419"
"9246","Decoding","1","3420"
"9247","Spam","0","3420"
"9248","Marketing Plan","0","3420"
"9249","Punctual","0","3420"
"9250","Encoding","1","3421"
"9251","Cost of Living","0","3421"
"9252","Corrective Ad","0","3421"
"9253","Suggestion Selling","0","3421"
"9254","Feedback","1","3422"
"9255","Cultural Diversity","0","3422"
"9256","Spam","0","3422"
"9257","Decoding","0","3422"
"9258","Hedonic Needs","1","3423"
"9259","Direct Retailing","0","3423"
"9260","Sample","0","3423"
"9261","Encoding","0","3423"
"9262","Interpersonal Communication","1","3424"
"9263","Tie-In Promotion","0","3424"
"9264","International Trade","0","3424"
"9265","Disclaimer","0","3424"
"9266","Involuntary Attention","1","3425"
"9267","Return on Investment (ROI)","0","3425"
"9268","Return on Investment (ROI)","0","3425"
"9269","Channel of Distribution","0","3425"
"9270","Mass Communication","1","3426"
"9271","Marketing Functions","0","3426"
"9272","Acculturation","0","3426"
"9273","Food and Drug Administration (FDA)","0","3426"
"9274","Noise","1","3427"
"9275","Incentive-Based System","0","3427"
"9276","Harrassment","0","3427"
"9277","Sales Promotion","0","3427"
"9278","Unique Selling Proposition","1","3428"
"9279","Comparison Advertising","0","3428"
"9280","Penetration Pricing","0","3428"
"9281","Generic Brand","0","3428"
"9282","Voluntary Attention","1","3429"
"9283","Incentive-Based System","0","3429"
"9284","Disclaimer","0","3429"
"9285","Explicit Communicators","0","3429"
"9286","Advertising Plan","1","3430"
"9287","Involuntary Attention","0","3430"
"9288","Green Marketing","0","3430"
"9289","Feedback","0","3430"
"9290","Attitude Study","1","3431"
"9291","Marketing","0","3431"
"9292","Soft Skills","0","3431"
"9293","Punctual","0","3431"
"9294","Comparison Advertising","1","3432"
"9295","Unsought Products","0","3432"
"9296","Market Response Model","0","3432"
"9297","Commission Systems","0","3432"
"9298","Copywriting","1","3433"
"9299","Feedback","0","3433"
"9300","Involuntary Attention","0","3433"
"9301","Alcohol and Tobacco Tax and Trade Bureau (TTB)","0","3433"
"9302","Creative Strategy","1","3434"
"9303","Generic Brand","0","3434"
"9304","Price Competition","0","3434"
"9305","Publicity","0","3434"
"9306","Illustration","1","3435"
"9307","Customer Profile","0","3435"
"9308","Punctual","0","3435"
"9309","Primary Market Research","0","3435"
"9310","Image Advertising","1","3436"
"9311","Puffery","0","3436"
"9312","Puffery","0","3436"
"9313","Reference Group","0","3436"
"9314","Layout","1","3437"
"9315","Creative Strategy","0","3437"
"9316","Involuntary Attention","0","3437"
"9317","Social Media","0","3437"
"9318","Recall Test","1","3438"
"9319","Survey","0","3438"
"9320","Skill Set","0","3438"
"9321","Channel of Distribution","0","3438"
"9322","Recognition Test","1","3439"
"9323","Approach","0","3439"
"9324","Discretionary Income","0","3439"
"9325","Extensive Decision Making","0","3439"
"9326","Resonance Test","1","3440"
"9327","Benefit Segmentation","0","3440"
"9328","Buying Motives","0","3440"
"9329","Shopping Products","0","3440"
"9330","Return on Investment (ROI)","1","3441"
"9331","Product Life Cycle","0","3441"
"9332","Online Advertising","0","3441"
"9333","Purchase Order","0","3441"
"9334","Situational Analysis","1","3442"
"9335","Cultural Diversity","0","3442"
"9336","Skill Set","0","3442"
"9337","Markdown","0","3442"
"9338","Slogan","1","3443"
"9339","Sample","0","3443"
"9340","Press Release","0","3443"
"9341","Commission Systems","0","3443"
"9342","Storyboard","1","3444"
"9343","Advertising Campaign","0","3444"
"9344","Initiative","0","3444"
"9345","Brand Loyalty","0","3444"
"9346","SWOT Analysis","1","3445"
"9347","Transit Advertising","0","3445"
"9348","Affirmative Disclosure","0","3445"
"9349","Consumer","0","3445"
"9350","Brand Awareness","1","3446"
"9351","Promotion","0","3446"
"9352","Customer Profile","0","3446"
"9353","Encoding","0","3446"
"9354","Brand Equity","1","3447"
"9355","Ethnocentrism","0","3447"
"9356","Punctual","0","3447"
"9357","Suggestion Selling","0","3447"
"9358","Brand Image","1","3448"
"9359","Imports","0","3448"
"9360","Frequency","0","3448"
"9361","Marketing Plan","0","3448"
"9362","Brand Loyalty","1","3449"
"9363","Purchase Order","0","3449"
"9364","Customer Profile","0","3449"
"9365","Creative Brief","0","3449"
"9366","Branding","1","3450"
"9367","Focus Group","0","3450"
"9368","RFM Analysis","0","3450"
"9369","Encoding","0","3450"
"9370","Consumer-Oriented Advertising","1","3451"
"9371","Creative Brief","0","3451"
"9372","Self-Regulation","0","3451"
"9373","International Trade","0","3451"
"9374","Consumer-Oriented Sales Promotions","1","3452"
"9375","Corporate Advertising","0","3452"
"9376","Customer Profile","0","3452"
"9377","Nonprice Competition","0","3452"
"9378","Cross-Selling","1","3453"
"9379","Imports","0","3453"
"9380","Federal Trade Commission (FTC)","0","3453"
"9381","Resonance Test","0","3453"
"9382","Direct Retailing","1","3454"
"9383","Suggestion Selling","0","3454"
"9384","Demographics","0","3454"
"9385","Secondary Market Research","0","3454"
"9386","Generic Brand","1","3455"
"9387","Search Engine Ad","0","3455"
"9388","Psychographics","0","3455"
"9389","Secondary Market Research","0","3455"
"9390","Marketing Database","1","3456"
"9391","Initiative","0","3456"
"9392","Specialty Products","0","3456"
"9393","Deception","0","3456"
"9394","Positioning","1","3457"
"9395","Pop-Up Ad","0","3457"
"9396","Boutique Advertising Agency","0","3457"
"9397","Banner Ad","0","3457"
"9398","RFM Analysis","1","3458"
"9399","Alcohol and Tobacco Tax and Trade Bureau (TTB)","0","3458"
"9400","Media","0","3458"
"9401","Unsought Products","0","3458"
"9402","Sponsorship","1","3459"
"9403","Copywriting","0","3459"
"9404","Communication Channel","0","3459"
"9405","Consumerism","0","3459"
"9406","Stereotype","1","3460"
"9407","Share of Voice","0","3460"
"9408","SWOT Analysis","0","3460"
"9409","Brand Advertising","0","3460"
"9410","Tie-In Promotion","1","3461"
"9411","Storyboard","0","3461"
"9412","Subliminal Message","0","3461"
"9413","Initiative","0","3461"
"9414","Balance Sheet","1","3462"
"9415","Premium","0","3462"
"9416","Point-of-Sale (POS) System","0","3462"
"9417","4C's Model","0","3462"
"9418","Commission Systems","1","3463"
"9419","Commission Systems","0","3463"
"9420","Comparison Advertising","0","3463"
"9421","Electronic Data Interchange (EDI)","0","3463"
"9422","Competition-Matching Method","1","3464"
"9423","Reach","0","3464"
"9424","Balance Sheet","0","3464"
"9425","Recall Test","0","3464"
"9426","Cost of Living","1","3465"
"9427","Decoding","0","3465"
"9428","Banner Ad","0","3465"
"9429","Return on Investment (ROI)","0","3465"
"9430","Discretionary Income","1","3466"
"9431","Nonprice Competition","0","3466"
"9432","Point-of-Sale (POS) System","0","3466"
"9433","Disclaimer","0","3466"
"9434","Fee System","1","3467"
"9435","SWOT Analysis","0","3467"
"9436","Price Competition","0","3467"
"9437","Share of Voice","0","3467"
"9438","Gross Domestic Product (GDP)","1","3468"
"9439","Market Response Model","0","3468"
"9440","Federal Communications Commission (FCC)","0","3468"
"9441","Endorsement","0","3468"
"9442","Incentive-Based System","1","3469"
"9443","Mentor","0","3469"
"9444","Convenience Products","0","3469"
"9445","Market Share","0","3469"
"9446","Income Statement","1","3470"
"9447","Promotional Plan","0","3470"
"9448","Informational Interview","0","3470"
"9449","Product Advertising","0","3470"
"9450","Inflation","1","3471"
"9451","Punctual","0","3471"
"9452","Tie-In Promotion","0","3471"
"9453","Secondary Market Research","0","3471"
"9454","Market Response Model","1","3472"
"9455","Nonprice Competition","0","3472"
"9456","Brand Loyalty","0","3472"
"9457","Suggestion Selling","0","3472"
"9458","Objective-and-Task Method","1","3473"
"9459","Change Agents","0","3473"
"9460","Search Engine Ad","0","3473"
"9461","Team","0","3473"
"9462","Percentage-of-Sale Methods","1","3474"
"9463","Direct Marketing","0","3474"
"9464","Preapproach","0","3474"
"9465","Business-to-Business Marketing","0","3474"
"9466","Purchasing Power","1","3475"
"9467","Pop-Up Ad","0","3475"
"9468","Business-to-Business Marketing","0","3475"
"9469","Price Equilibrium","0","3475"
"9470","Recession","1","3476"
"9471","Brand","0","3476"
"9472","Need","0","3476"
"9473","Picturing","0","3476"
"9474","Share of Voice","1","3477"
"9475","Imports","0","3477"
"9476","Implicit Communicators","0","3477"
"9477","Reference Group","0","3477"
"9478","Value","1","3478"
"9479","Integrated Marketing Communication (IMC)","0","3478"
"9480","Psychographics","0","3478"
"9481","Reach","0","3478"
"9482","Affirmative Disclosure","1","3479"
"9483","Self-Regulation","0","3479"
"9484","Trade Allowance","0","3479"
"9485","Implicit Communicators","0","3479"
"9486","Alcohol and Tobacco Tax and Trade Bureau (TTB)","1","3480"
"9487","Direct Channel","0","3480"
"9488","Electronic Data Interchange (EDI)","0","3480"
"9489","Harrassment","0","3480"
"9490","Boycott","1","3481"
"9491","Brand Awareness","0","3481"
"9492","Unsought Products","0","3481"
"9493","Illustration","0","3481"
"9494","Cease-and-Desist Order","1","3482"
"9495","Resonance Test","0","3482"
"9496","Advertising Campaign","0","3482"
"9497","Press Release","0","3482"
"9498","Change Agents","1","3483"
"9499","Consumer Behavior","0","3483"
"9500","Psychographics","0","3483"
"9501","Invoice","0","3483"
"9502","Consumerism","1","3484"
"9503","Preapproach","0","3484"
"9504","Marketing Database","0","3484"
"9505","Transit Advertising","0","3484"
"9506","Corrective Ad","1","3485"
"9507","Voluntary Attention","0","3485"
"9508","Shopping Products","0","3485"
"9509","Buying Motives","0","3485"
"9510","Deception","1","3486"
"9511","Need","0","3486"
"9512","Purchase Order","0","3486"
"9513","Recognition Test","0","3486"
"9514","Defamation","1","3487"
"9515","Corporate Advertising","0","3487"
"9516","Mentor","0","3487"
"9517","Indirect Channel","0","3487"
"9518","Disclaimer","1","3488"
"9519","Layout","0","3488"
"9520","Logistics","0","3488"
"9521","Market Segmentation","0","3488"
"9522","Ethics","1","3489"
"9523","SWOT Analysis","0","3489"
"9524","Marketing-Information System","0","3489"
"9525","Competition-Matching Method","0","3489"
"9526","Federal Communications Commission (FCC)","1","3490"
"9527","Consumer","0","3490"
"9528","Endorsement","0","3490"
"9529","Convenience Products","0","3490"
"9530","Federal Trade Commission (FTC)","1","3491"
"9531","Focus Group","0","3491"
"9532","Agenda","0","3491"
"9533","Slogan","0","3491"
"9534","Food and Drug Administration (FDA)","1","3492"
"9535","Product Usage","0","3492"
"9536","SWOT Analysis","0","3492"
"9537","Initiative","0","3492"
"9538","Puffery","1","3493"
"9539","Brand Extensions","0","3493"
"9540","Promotional Plan","0","3493"
"9541","Puffery","0","3493"
"9542","Self-Regulation","1","3494"
"9543","Distribution Center","0","3494"
"9544","Integrated Marketing Communication (IMC)","0","3494"
"9545","Shopping Products","0","3494"
"9546","Subliminal Message","1","3495"
"9547","Close","0","3495"
"9548","Intensive Distribution","0","3495"
"9549","Tie-In Promotion","0","3495"
"9550","Acculturation","1","3496"
"9551","Soft Skills","0","3496"
"9552","Explicit Communicators","0","3496"
"9553","Imports","0","3496"
"9554","Back Translation","1","3497"
"9555","Industry Trade Groups","0","3497"
"9556","Focus Group","0","3497"
"9557","Corporate Culture","0","3497"
"9558","Cultural Diversity","1","3498"
"9559","Product Life Cycle","0","3498"
"9560","Warehouse","0","3498"
"9561","Marketing-Information System","0","3498"
"9562","Dumping","1","3499"
"9563","Recall Test","0","3499"
"9564","Affirmative Disclosure","0","3499"
"9565","Distribution Center","0","3499"
"9566","Ethnocentrism","1","3500"
"9567","Blog","0","3500"
"9568","Tie-In Promotion","0","3500"
"9569","Sample","0","3500"
"9570","Explicit Communicators","1","3501"
"9571","Career Portfolio","0","3501"
"9572","Electronic Data Interchange (EDI)","0","3501"
"9573","Incentive-Based System","0","3501"
"9574","Globalization","1","3502"
"9575","Stereotype","0","3502"
"9576","Emotional Motives","0","3502"
"9577","Inflation","0","3502"
"9578","Implicit Communicators","1","3503"
"9579","Publicity","0","3503"
"9580","Visual Merchandising","0","3503"
"9581","Product Placement","0","3503"
"9582","Infrastructure","1","3504"
"9583","Rebate","0","3504"
"9584","Harrassment","0","3504"
"9585","Target Market","0","3504"
"9586","International Trade","1","3505"
"9587","Price Skimming","0","3505"
"9588","Advertiser","0","3505"
"9589","Media","0","3505"
"9590","Nonverbal Communication","1","3506"
"9591","Direct Marketing","0","3506"
"9592","Close","0","3506"
"9593","Kiosk","0","3506"
"9594","Picturing","1","3507"
"9595","Marketing Mix","0","3507"
"9596","Recession","0","3507"
"9597","Indirect Channel","0","3507"
"9598","Translator","1","3508"
"9599","Time Management","0","3508"
"9600","Media","0","3508"
"9601","Harrassment","0","3508"
"9602","Visual Diversity","1","3509"
"9603","Boutique Advertising Agency","0","3509"
"9604","Subliminal Message","0","3509"
"9605","Empowering","0","3509"
"9606","Career Portfolio","1","3510"
"9607","Recognition Test","0","3510"
"9608","Leadership","0","3510"
"9609","Layout","0","3510"
"9610","Corporate Culture","1","3511"
"9611","Implicit Communicators","0","3511"
"9612","Advertising","0","3511"
"9613","Brand","0","3511"
"9614","Discrimination","1","3512"
"9615","Market Segmentation","0","3512"
"9616","Online Advertising","0","3512"
"9617","Visual Diversity","0","3512"
"9618","Empowering","1","3513"
"9619","Advertising","0","3513"
"9620","Approach","0","3513"
"9621","Recession","0","3513"
"9622","Harrassment","1","3514"
"9623","Marketing-Information System","0","3514"
"9624","Return on Investment (ROI)","0","3514"
"9625","Defamation","0","3514"
"9626","Hard Skills","1","3515"
"9627","Change Agents","0","3515"
"9628","Discretionary Income","0","3515"
"9629","Product Placement","0","3515"
"9630","Informational Interview","1","3516"
"9631","Reach","0","3516"
"9632","Pop-Up Ad","0","3516"
"9633","Shopping Products","0","3516"
"9634","Initiative","1","3517"
"9635","Globalization","0","3517"
"9636","Positioning","0","3517"
"9637","Corporate Advertising","0","3517"
"9638","Internship","1","3518"
"9639","RFM Analysis","0","3518"
"9640","Markdown","0","3518"
"9641","Kiosk","0","3518"
"9642","Leadership","1","3519"
"9643","Purchasing Power","0","3519"
"9644","Demographics","0","3519"
"9645","Consumer","0","3519"
"9646","Mentor","1","3520"
"9647","Self-Regulation","0","3520"
"9648","Specialty Products","0","3520"
"9649","Picturing","0","3520"
"9650","Multifaceted","1","3521"
"9651","Nonprice Competition","0","3521"
"9652","Endorsement","0","3521"
"9653","Objective-and-Task Method","0","3521"
"9654","Networking","1","3522"
"9655","Purchasing Power","0","3522"
"9656","Return on Investment (ROI)","0","3522"
"9657","Multifaceted","0","3522"
"9658","Punctual","1","3523"
"9659","Consumer Behavior","0","3523"
"9660","Generic Brand","0","3523"
"9661","Infomercial","0","3523"
"9662","Skill Set","1","3524"
"9663","Indirect Channel","0","3524"
"9664","Hard Skills","0","3524"
"9665","Licensed Brand","0","3524"
"9666","Soft Skills","1","3525"
"9667","Transit Advertising","0","3525"
"9668","Brand","0","3525"
"9669","Emotional Motives","0","3525"
"9670","Team","1","3526"
"9671","Price Competition","0","3526"
"9672","Balance Sheet","0","3526"
"9673","Infrastructure","0","3526"
"9674","Time Management","1","3527"
"9675","Licensed Brand","0","3527"
"9676","Return on Investment (ROI)","0","3527"
"9677","Branding","0","3527"
"9678","Workplace Bullying","1","3528"
"9679","Endorsement","0","3528"
"9680","Brainstorming","0","3528"
"9681","Promotional Plan","0","3528"
"9682","Common stock","1","3529"
"9683","first market","0","3529"
"9684","Non-NASDAQ OTC","0","3529"
"9685","Securities Act of 1933","0","3529"
"9686","Transfer agent","1","3530"
"9687","specialist","0","3530"
"9688","public offering price","0","3530"
"9689","private placement","0","3530"
"9690","registrar","1","3531"
"9691","Common stock","0","3531"
"9692","private placement","0","3531"
"9693","T-notes","0","3531"
"9694","dividends","1","3532"
"9695","exempt security","0","3532"
"9696","prepayment risk","0","3532"
"9697","first market","0","3532"
"9698","Declaration date","1","3533"
"9699","debenture","0","3533"
"9700","fed funds rate","0","3533"
"9701","high yield","0","3533"
"9702","Record date","1","3534"
"9703","subscription right","0","3534"
"9704","basis points","0","3534"
"9705","negotiable CDs","0","3534"
"9706","payable date","1","3535"
"9707","exempt tansaction","0","3535"
"9708","payable date","0","3535"
"9709","interest rate risk","0","3535"
"9710","regular way settlement","1","3536"
"9711","specialist","0","3536"
"9712","bid","0","3536"
"9713","best efforts","0","3536"
"9714","T + 3","1","3537"
"9715","nominal yield","0","3537"
"9716","T- bills","0","3537"
"9717","fiscal policy","0","3537"
"9718","Ex-Date","1","3538"
"9719","Securities Act of 1933","0","3538"
"9720","FHLMC","0","3538"
"9721","indication of interest","0","3538"
"9722","Pre-emptive right","1","3539"
"9723","income","0","3539"
"9724","debenture","0","3539"
"9725","revenue bonds","0","3539"
"9726","subscription right","1","3540"
"9727","registered as to principal only","0","3540"
"9728","T-bonds","0","3540"
"9729","S&P","0","3540"
"9730","warrant","1","3541"
"9731","specialist","0","3541"
"9732","public offering price","0","3541"
"9733","registrar","0","3541"
"9734","currency exchange risk","1","3542"
"9735","bearish","0","3542"
"9736","cumulative preferred stock","0","3542"
"9737","best efforts","0","3542"
"9738","option","1","3543"
"9739","preferred stock","0","3543"
"9740","IPO","0","3543"
"9741","sinking fund","0","3543"
"9742","bullish","1","3544"
"9743","discount rate","0","3544"
"9744","commercial paper","0","3544"
"9745","exempt security","0","3544"
"9746","bearish","1","3545"
"9747","fed funds rate","0","3545"
"9748","Treasury STRIPS","0","3545"
"9749","bonds","0","3545"
"9750","preferred stock","1","3546"
"9751","exempt tansaction","0","3546"
"9752","nominal yield","0","3546"
"9753","negotiable CDs","0","3546"
"9754","fixed-income security","1","3547"
"9755","bullish","0","3547"
"9756","participating preferred stock","0","3547"
"9757","participating preferred stock","0","3547"
"9758","straight preferred stock","1","3548"
"9759","mortgage-backed security","0","3548"
"9760","leverage","0","3548"
"9761","GDP","0","3548"
"9762","cumulative preferred stock","1","3549"
"9763","book/journal entry","0","3549"
"9764","firm commitments","0","3549"
"9765","deflation","0","3549"
"9766","participating preferred stock","1","3550"
"9767","CPI","0","3550"
"9768","claim on assets rank","0","3550"
"9769","Treasury STRIPS","0","3550"
"9770","convertible preferred stock","1","3551"
"9771","revenue bonds","0","3551"
"9772","participating preferred stock","0","3551"
"9773","Securities Act of 1933","0","3551"
"9774","par value","1","3552"
"9775","bearer bonds","0","3552"
"9776","bonds","0","3552"
"9777","NASDAQ","0","3552"
"9778","growth","1","3553"
"9779","Non-NASDAQ OTC","0","3553"
"9780","option","0","3553"
"9781","Declaration date","0","3553"
"9782","income","1","3554"
"9783","revenue bonds","0","3554"
"9784","secured bonds","0","3554"
"9785","fed funds rate","0","3554"
"9786","capital appreciation","1","3555"
"9787","prime rate","0","3555"
"9788","capital appreciation","0","3555"
"9789","Moody's","0","3555"
"9790","yield","1","3556"
"9791","Moody's","0","3556"
"9792","user fees","0","3556"
"9793","yield","0","3556"
"9794","total return","1","3557"
"9795","T-bills","0","3557"
"9796","currency exchange risk","0","3557"
"9797","Declaration date","0","3557"
"9798","IPO","1","3558"
"9799","premium bond","0","3558"
"9800","prime rate","0","3558"
"9801","payable date","0","3558"
"9802","Primary market","1","3559"
"9803","leverage","0","3559"
"9804","dividends","0","3559"
"9805","Ex-Date","0","3559"
"9806","secondary market","1","3560"
"9807","user fees","0","3560"
"9808","T-bonds","0","3560"
"9809","preliminary prospectus","0","3560"
"9810","registration statement","1","3561"
"9811","public offering price","0","3561"
"9812","monetary policy","0","3561"
"9813","FNMA","0","3561"
"9814","Securities Act of 1933","1","3562"
"9815","Common stock","0","3562"
"9816","T-notes","0","3562"
"9817","inflation","0","3562"
"9818","cooling off period","1","3563"
"9819","public offering price","0","3563"
"9820","ask","0","3563"
"9821","sinking fund","0","3563"
"9822","indication of interest","1","3564"
"9823","partial surrender","0","3564"
"9824","spread","0","3564"
"9825","negotiable CDs","0","3564"
"9826","preliminary prospectus","1","3565"
"9827","T- bills","0","3565"
"9828","fixed-income security","0","3565"
"9829","IPO","0","3565"
"9830","effective date","1","3566"
"9831","first market","0","3566"
"9832","warrant","0","3566"
"9833","REMIC","0","3566"
"9834","public offering price","1","3567"
"9835","fed funds rate","0","3567"
"9836","bearer bonds","0","3567"
"9837","total return","0","3567"
"9838","exempt security","1","3568"
"9839","public offering price","0","3568"
"9840","IPO","0","3568"
"9841","FNMA","0","3568"
"9842","exempt tansaction","1","3569"
"9843","first market","0","3569"
"9844","exempt tansaction","0","3569"
"9845","Non-NASDAQ OTC","0","3569"
"9846","private placement","1","3570"
"9847","T + 3","0","3570"
"9848","auction market","0","3570"
"9849","Moody's","0","3570"
"9850","purchaser representative","1","3571"
"9851","Transfer agent","0","3571"
"9852","Moody's","0","3571"
"9853","Securities Act of 1933","0","3571"
"9854","best efforts","1","3572"
"9855","premium bond","0","3572"
"9856","maturity date","0","3572"
"9857","bearish","0","3572"
"9858","firm commitments","1","3573"
"9859","monetary policy","0","3573"
"9860","T-bonds","0","3573"
"9861","private placement","0","3573"
"9862","spread","1","3574"
"9863","GMNA","0","3574"
"9864","partial surrender","0","3574"
"9865","specialist","0","3574"
"9866","standby offering","1","3575"
"9867","book/journal entry","0","3575"
"9868","inflation","0","3575"
"9869","basis points","0","3575"
"9870","auction market","1","3576"
"9871","payable date","0","3576"
"9872","exempt tansaction","0","3576"
"9873","secured bonds","0","3576"
"9874","first market","1","3577"
"9875","premium bond","0","3577"
"9876","first market","0","3577"
"9877","convertible preferred stock","0","3577"
"9878","specialist","1","3578"
"9879","money market","0","3578"
"9880","subscription right","0","3578"
"9881","purchaser representative","0","3578"
"9882","second market","1","3579"
"9883","NASDAQ","0","3579"
"9884","payable date","0","3579"
"9885","Declaration date","0","3579"
"9886","bid","1","3580"
"9887","municipal bonds","0","3580"
"9888","secured bonds","0","3580"
"9889","T-notes","0","3580"
"9890","ask","1","3581"
"9891","series EE bonds","0","3581"
"9892","firm commitments","0","3581"
"9893","inflation","0","3581"
"9894","NASDAQ","1","3582"
"9895","auction market","0","3582"
"9896","Ex-Date","0","3582"
"9897","reinvestment risk","0","3582"
"9898","Non-NASDAQ OTC","1","3583"
"9899","monetary policy","0","3583"
"9900","tax-equivalent yield","0","3583"
"9901","subordinated debenture","0","3583"
"9902","third market","1","3584"
"9903","effective date","0","3584"
"9904","first market","0","3584"
"9905","REMIC","0","3584"
"9906","fourth market","1","3585"
"9907","business cycle","0","3585"
"9908","bankers aceptance","0","3585"
"9909","tranche","0","3585"
"9910","bonds","1","3586"
"9911","user fees","0","3586"
"9912","secured bonds","0","3586"
"9913","fiscal policy","0","3586"
"9914","partial surrender","1","3587"
"9915","monetary policy","0","3587"
"9916","FOMC","0","3587"
"9917","tax-equivalent yield","0","3587"
"9918","maturity date","1","3588"
"9919","maturity date","0","3588"
"9920","secondary market","0","3588"
"9921","subordinated debenture","0","3588"
"9922","nominal yield","1","3589"
"9923","sinking fund","0","3589"
"9924","revenue bonds","0","3589"
"9925","Ex-Date","0","3589"
"9926","leverage","1","3590"
"9927","third market","0","3590"
"9928","capital appreciation","0","3590"
"9929","standby offering","0","3590"
"9930","current yield","1","3591"
"9931","discount bond","0","3591"
"9932","S&P","0","3591"
"9933","CMO","0","3591"
"9934","discount bond","1","3592"
"9935","T + 3","0","3592"
"9936","municipal bonds","0","3592"
"9937","interest rate risk","0","3592"
"9938","premium bond","1","3593"
"9939","S&P","0","3593"
"9940","fixed-income security","0","3593"
"9941","investment grade","0","3593"
"9942","interest rate risk","1","3594"
"9943","purchaser representative","0","3594"
"9944","exempt security","0","3594"
"9945","inflation","0","3594"
"9946","reinvestment risk","1","3595"
"9947","bullish","0","3595"
"9948","tranche","0","3595"
"9949","registered as to principal only","0","3595"
"9950","call risk","1","3596"
"9951","purchaser representative","0","3596"
"9952","growth","0","3596"
"9953","total return","0","3596"
"9954","investment grade","1","3597"
"9955","TANs","0","3597"
"9956","Non-NASDAQ OTC","0","3597"
"9957","spread","0","3597"
"9958","high yield","1","3598"
"9959","T + 3","0","3598"
"9960","mortgage-backed security","0","3598"
"9961","cooling off period","0","3598"
"9962","S&P","1","3599"
"9963","business cycle","0","3599"
"9964","book/journal entry","0","3599"
"9965","par value","0","3599"
"9966","Moody's","1","3600"
"9967","third market","0","3600"
"9968","claim on assets rank","0","3600"
"9969","Declaration date","0","3600"
"9970","sinking fund","1","3601"
"9971","dividends","0","3601"
"9972","after-tax yield","0","3601"
"9973","standby offering","0","3601"
"9974","secured bonds","1","3602"
"9975","preferred stock","0","3602"
"9976","debenture","0","3602"
"9977","option","0","3602"
"9978","debenture","1","3603"
"9979","Primary market","0","3603"
"9980","third market","0","3603"
"9981","revenue bonds","0","3603"
"9982","subordinated debenture","1","3604"
"9983","convertible preferred stock","0","3604"
"9984","secured bonds","0","3604"
"9985","after-tax yield","0","3604"
"9986","claim on assets rank","1","3605"
"9987","fixed-income security","0","3605"
"9988","auction market","0","3605"
"9989","prepayment risk","0","3605"
"9990","convertible bonds","1","3606"
"9991","prepayment risk","0","3606"
"9992","IDR","0","3606"
"9993","subordinated debenture","0","3606"
"9994","bond points","1","3607"
"9995","FOMC","0","3607"
"9996","Ex-Date","0","3607"
"9997","straight preferred stock","0","3607"
"9998","basis points","1","3608"
"9999","indication of interest","0","3608"
"10000","Ex-Date","0","3608"
"10001","private placement","0","3608"
"10002","T- bills","1","3609"
"10003","tax-equivalent yield","0","3609"
"10004","public offering price","0","3609"
"10005","Moody's","0","3609"
"10006","T-notes","1","3610"
"10007","IPO","0","3610"
"10008","income","0","3610"
"10009","purchaser representative","0","3610"
"10010","T-bonds","1","3611"
"10011","after-tax yield","0","3611"
"10012","exempt security","0","3611"
"10013","warrant","0","3611"
"10014","Treasury STRIPS","1","3612"
"10015","sinking fund","0","3612"
"10016","claim on assets rank","0","3612"
"10017","call risk","0","3612"
"10018","series EE bonds","1","3613"
"10019","IDR","0","3613"
"10020","registrar","0","3613"
"10021","bearish","0","3613"
"10022","Series HH bonds","1","3614"
"10023","T- bills","0","3614"
"10024","T-bonds","0","3614"
"10025","bullish","0","3614"
"10026","I-bond","1","3615"
"10027","S&P","0","3615"
"10028","Securities Act of 1933","0","3615"
"10029","bond points","0","3615"
"10030","municipal bonds","1","3616"
"10031","convertible preferred stock","0","3616"
"10032","FHLMC","0","3616"
"10033","income","0","3616"
"10034","after-tax yield","1","3617"
"10035","firm commitments","0","3617"
"10036","first market","0","3617"
"10037","bullish","0","3617"
"10038","tax-equivalent yield","1","3618"
"10039","call risk","0","3618"
"10040","deflation","0","3618"
"10041","monetary policy","0","3618"
"10042","general obligation bonds","1","3619"
"10043","registrar","0","3619"
"10044","debenture","0","3619"
"10045","CMO","0","3619"
"10046","revenue bonds","1","3620"
"10047","bearish","0","3620"
"10048","discount rate","0","3620"
"10049","Treasury STRIPS","0","3620"
"10050","user fees","1","3621"
"10051","effective date","0","3621"
"10052","second market","0","3621"
"10053","indication of interest","0","3621"
